Station ID,Station Name,Province,Reported Station,Rainfall (mm),Date
41630,FAISALABAD,Punjab,FAISALABAD,33,"23 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,13,"23 Jul, 2025"
41516,GILGIT,GB,GILGIT,1,"23 Jul, 2025"
41505,HUNZA,GB,HUNZA,0,"23 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,40,"23 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,120,"23 Jul, 2025"
43534,Jammu,Kashmir,Jammu,9,"23 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,66,"23 Jul, 2025"
43535,Leh,Kashmir,Leh,3,"23 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,5,"23 Jul, 2025"
41573,MURREE,Punjab,MURREE,19,"23 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,44,"23 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,7,"23 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,38,"23 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,0,"23 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,12,"23 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,1,"23 Jul, 2025"
41517,SKARDU,GB,SKARDU,0,"23 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,19,"23 Jul, 2025"
41520,ASTORE,GB,ASTORE,0,"22 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,30,"22 Jul, 2025"
41567,Attock,Punjab,Attock,0,"22 Jul, 2025"
41508,DIR,KPK,DIR,4,"22 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,75,"22 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,29,"22 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,7,"22 Jul, 2025"
43534,Jammu,Kashmir,Jammu,63,"22 Jul, 2025"
41696,KALAT,Balochistan,KALAT,28,"22 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,20,"22 Jul, 2025"
41786,MITHI,Sindh,MITHI,1,"22 Jul, 2025"
41573,MURREE,Punjab,MURREE,42,"22 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,62,"22 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,13,"22 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,40,"22 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,34,"22 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,0,"22 Jul, 2025"
41743,DADU,Sindh,DADU,1,"21 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,1,"21 Jul, 2025"
41505,HUNZA,GB,HUNZA,0,"21 Jul, 2025"
43534,Jammu,Kashmir,Jammu,12,"21 Jul, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,35,"21 Jul, 2025"
41573,MURREE,Punjab,MURREE,3,"21 Jul, 2025"
41660,QUETTA,Balochistan,QUETTA,0,"21 Jul, 2025"
41697,SIBBI,Balochistan,SIBBI,1,"21 Jul, 2025"
41724,SUKKUR,Sindh,SUKKUR,13,"21 Jul, 2025"
41783,THATTA,Sindh,THATTA,7,"21 Jul, 2025"
41743,DADU,Sindh,DADU,2,"20 Jul, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,22,"20 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,2,"20 Jul, 2025"
43535,Leh,Kashmir,Leh,1,"20 Jul, 2025"
41786,MITHI,Sindh,MITHI,2,"20 Jul, 2025"
41747,MOHENJO-DARO,Sindh,MOHENJO-DARO,51,"20 Jul, 2025"
41573,MURREE,Punjab,MURREE,0,"20 Jul, 2025"
41749,NAWABSHAH,Sindh,NAWABSHAH,34,"20 Jul, 2025"
41724,SUKKUR,Sindh,SUKKUR,11,"20 Jul, 2025"
41783,THATTA,Sindh,THATTA,10,"20 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,0,"19 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,16,"19 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,2,"19 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,7,"19 Jul, 2025"
43535,Leh,Kashmir,Leh,13,"19 Jul, 2025"
41786,MITHI,Sindh,MITHI,3,"19 Jul, 2025"
41573,MURREE,Punjab,MURREE,0,"19 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,10,"19 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,40,"19 Jul, 2025"
41520,ASTORE,GB,ASTORE,0,"18 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,14,"18 Jul, 2025"
41567,Attock,Punjab,Attock,15,"18 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,0,"18 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,75,"18 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,2,"18 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,6,"18 Jul, 2025"
41516,GILGIT,GB,GILGIT,2,"18 Jul, 2025"
41505,HUNZA,GB,HUNZA,1,"18 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,49,"18 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,3,"18 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,7,"18 Jul, 2025"
43535,Leh,Kashmir,Leh,13,"18 Jul, 2025"
41786,MITHI,Sindh,MITHI,3,"18 Jul, 2025"
41573,MURREE,Punjab,MURREE,0,"18 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,16,"18 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,6,"18 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,74,"18 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,10,"18 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,0,"18 Jul, 2025"
41517,SKARDU,GB,SKARDU,0,"18 Jul, 2025"
41520,ASTORE,GB,ASTORE,12,"17 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,36,"17 Jul, 2025"
41567,Attock,Punjab,Attock,21,"17 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,142,"17 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,0,"17 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,20,"17 Jul, 2025"
41516,GILGIT,GB,GILGIT,7,"17 Jul, 2025"
41505,HUNZA,GB,HUNZA,4,"17 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,122,"17 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,81,"17 Jul, 2025"
43534,Jammu,Kashmir,Jammu,16,"17 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,10,"17 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,8,"17 Jul, 2025"
41573,MURREE,Punjab,MURREE,41,"17 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,26,"17 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,48,"17 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,146,"17 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,6,"17 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,4,"17 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,1,"17 Jul, 2025"
41517,SKARDU,GB,SKARDU,4,"17 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,11,"17 Jul, 2025"
41520,ASTORE,GB,ASTORE,5,"16 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,19,"16 Jul, 2025"
41567,Attock,Punjab,Attock,11,"16 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,0,"16 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,24,"16 Jul, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,5,"16 Jul, 2025"
41508,DIR,KPK,DIR,4,"16 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,44,"16 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,9,"16 Jul, 2025"
41516,GILGIT,GB,GILGIT,8,"16 Jul, 2025"
41505,HUNZA,GB,HUNZA,7,"16 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,19,"16 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,29,"16 Jul, 2025"
43534,Jammu,Kashmir,Jammu,7,"16 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,72,"16 Jul, 2025"
43535,Leh,Kashmir,Leh,3,"16 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,18,"16 Jul, 2025"
41675,MULTAN,Punjab,MULTAN,7,"16 Jul, 2025"
41573,MURREE,Punjab,MURREE,15,"16 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,18,"16 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,0,"16 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,12,"16 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,23,"16 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,60,"16 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,6,"16 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,2,"16 Jul, 2025"
41697,SIBBI,Balochistan,SIBBI,2,"16 Jul, 2025"
41517,SKARDU,GB,SKARDU,1,"16 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,9,"16 Jul, 2025"
41520,ASTORE,GB,ASTORE,8,"15 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,9,"15 Jul, 2025"
41652,D G KHAN,Punjab,D G KHAN,34,"15 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,10,"15 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,6,"15 Jul, 2025"
41516,GILGIT,GB,GILGIT,2,"15 Jul, 2025"
41505,HUNZA,GB,HUNZA,0,"15 Jul, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,94,"15 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,8,"15 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,0,"15 Jul, 2025"
43534,Jammu,Kashmir,Jammu,7,"15 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,26,"15 Jul, 2025"
43535,Leh,Kashmir,Leh,0,"15 Jul, 2025"
41675,MULTAN,Punjab,MULTAN,0,"15 Jul, 2025"
41573,MURREE,Punjab,MURREE,34,"15 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,1,"15 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,3,"15 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,1,"15 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,35,"15 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,5,"15 Jul, 2025"
41517,SKARDU,GB,SKARDU,1,"15 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,9,"15 Jul, 2025"
41783,THATTA,Sindh,THATTA,1,"15 Jul, 2025"
41520,ASTORE,GB,ASTORE,11,"14 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,5,"14 Jul, 2025"
41567,Attock,Punjab,Attock,4,"14 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,0,"14 Jul, 2025"
41562,BANNU,KPK,BANNU,1,"14 Jul, 2025"
41506,CHITRAL,KPK,CHITRAL,0,"14 Jul, 2025"
41652,D G KHAN,Punjab,D G KHAN,51,"14 Jul, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,8,"14 Jul, 2025"
41508,DIR,KPK,DIR,12,"14 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,1,"14 Jul, 2025"
41505,HUNZA,GB,HUNZA,0,"14 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,0,"14 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,0,"14 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,15,"14 Jul, 2025"
41675,MULTAN,Punjab,MULTAN,0,"14 Jul, 2025"
41573,MURREE,Punjab,MURREE,22,"14 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,1,"14 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,7,"14 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,20,"14 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,6,"14 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,66,"14 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,28,"14 Jul, 2025"
41697,SIBBI,Balochistan,SIBBI,5,"14 Jul, 2025"
41517,SKARDU,GB,SKARDU,0,"14 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,8,"13 Jul, 2025"
41520,ASTORE,GB,ASTORE,2,"12 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,12,"12 Jul, 2025"
41652,D G KHAN,Punjab,D G KHAN,10,"12 Jul, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,15,"12 Jul, 2025"
41508,DIR,KPK,DIR,11,"12 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,10,"12 Jul, 2025"
41516,GILGIT,GB,GILGIT,0,"12 Jul, 2025"
41505,HUNZA,GB,HUNZA,0,"12 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,0,"12 Jul, 2025"
41786,MITHI,Sindh,MITHI,3,"12 Jul, 2025"
41675,MULTAN,Punjab,MULTAN,28,"12 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,19,"12 Jul, 2025"
41697,SIBBI,Balochistan,SIBBI,32,"12 Jul, 2025"
41517,SKARDU,GB,SKARDU,1,"12 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,6,"12 Jul, 2025"
41520,ASTORE,GB,ASTORE,1,"11 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,26,"11 Jul, 2025"
41562,BANNU,KPK,BANNU,0,"11 Jul, 2025"
41508,DIR,KPK,DIR,3,"11 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,0,"11 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,1,"11 Jul, 2025"
41516,GILGIT,GB,GILGIT,0,"11 Jul, 2025"
41505,HUNZA,GB,HUNZA,2,"11 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,0,"11 Jul, 2025"
43534,Jammu,Kashmir,Jammu,2,"11 Jul, 2025"
41696,KALAT,Balochistan,KALAT,3,"11 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,0,"11 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,27,"11 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,8,"11 Jul, 2025"
41786,MITHI,Sindh,MITHI,1,"11 Jul, 2025"
41573,MURREE,Punjab,MURREE,23,"11 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,20,"11 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,0,"11 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,10,"11 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,0,"11 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,0,"11 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,10,"11 Jul, 2025"
41517,SKARDU,GB,SKARDU,2,"11 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,0,"11 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,4,"10 Jul, 2025"
41567,Attock,Punjab,Attock,45,"10 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,65,"10 Jul, 2025"
41652,D G KHAN,Punjab,D G KHAN,16,"10 Jul, 2025"
41743,DADU,Sindh,DADU,35,"10 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,42,"10 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,16,"10 Jul, 2025"
41505,HUNZA,GB,HUNZA,0,"10 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,4,"10 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,64,"10 Jul, 2025"
43534,Jammu,Kashmir,Jammu,38,"10 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,0,"10 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,115,"10 Jul, 2025"
41573,MURREE,Punjab,MURREE,1,"10 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,8,"10 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,2,"10 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,4,"10 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,23,"10 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,8,"10 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,18,"10 Jul, 2025"
41697,SIBBI,Balochistan,SIBBI,24,"10 Jul, 2025"
41517,SKARDU,GB,SKARDU,0,"10 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,3,"10 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,55,"09 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,3,"09 Jul, 2025"
41743,DADU,Sindh,DADU,0,"09 Jul, 2025"
41508,DIR,KPK,DIR,26,"09 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,36,"09 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,18,"09 Jul, 2025"
41516,GILGIT,GB,GILGIT,0,"09 Jul, 2025"
41505,HUNZA,GB,HUNZA,0,"09 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,63,"09 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,18,"09 Jul, 2025"
43534,Jammu,Kashmir,Jammu,4,"09 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,23,"09 Jul, 2025"
43535,Leh,Kashmir,Leh,3,"09 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,43,"09 Jul, 2025"
41675,MULTAN,Punjab,MULTAN,6,"09 Jul, 2025"
41573,MURREE,Punjab,MURREE,41,"09 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,44,"09 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,20,"09 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,42,"09 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,44,"09 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,14,"09 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,0,"09 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,7,"09 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,31,"08 Jul, 2025"
41567,Attock,Punjab,Attock,0,"08 Jul, 2025"
41562,BANNU,KPK,BANNU,8,"08 Jul, 2025"
41508,DIR,KPK,DIR,1,"08 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,4,"08 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,12,"08 Jul, 2025"
43534,Jammu,Kashmir,Jammu,39,"08 Jul, 2025"
41696,KALAT,Balochistan,KALAT,17,"08 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,0,"08 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,40,"08 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,17,"08 Jul, 2025"
41786,MITHI,Sindh,MITHI,2,"08 Jul, 2025"
41573,MURREE,Punjab,MURREE,5,"08 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,7,"08 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,1,"08 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,31,"08 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,0,"07 Jul, 2025"
41562,BANNU,KPK,BANNU,4,"07 Jul, 2025"
41652,D G KHAN,Punjab,D G KHAN,22,"07 Jul, 2025"
41624,D-I-KHAN,KPK,D-I-KHAN,18,"07 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,1,"07 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,7,"07 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,10,"07 Jul, 2025"
41675,MULTAN,Punjab,MULTAN,0,"07 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,20,"07 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,10,"07 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,0,"07 Jul, 2025"
41697,SIBBI,Balochistan,SIBBI,0,"07 Jul, 2025"
41724,SUKKUR,Sindh,SUKKUR,1,"07 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,1,"07 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,24,"06 Jul, 2025"
41567,Attock,Punjab,Attock,2,"06 Jul, 2025"
41508,DIR,KPK,DIR,2,"06 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,15,"06 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,85,"06 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,102,"06 Jul, 2025"
43534,Jammu,Kashmir,Jammu,93,"06 Jul, 2025"
41696,KALAT,Balochistan,KALAT,3,"06 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,0,"06 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,57,"06 Jul, 2025"
41525,MALAM JABBA,KPK,MALAM JABBA,29,"06 Jul, 2025"
41573,MURREE,Punjab,MURREE,3,"06 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,43,"06 Jul, 2025"
41680,SAHIWAL,Punjab,SAHIWAL,0,"06 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,15,"06 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,1,"06 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,4,"05 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,45,"05 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,2,"05 Jul, 2025"
43534,Jammu,Kashmir,Jammu,7,"05 Jul, 2025"
41696,KALAT,Balochistan,KALAT,7,"05 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,0,"05 Jul, 2025"
41640,LAHORE,Punjab,LAHORE,1,"05 Jul, 2025"
41786,MITHI,Sindh,MITHI,2,"05 Jul, 2025"
41573,MURREE,Punjab,MURREE,1,"05 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,7,"05 Jul, 2025"
41660,QUETTA,Balochistan,QUETTA,0,"05 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,2,"05 Jul, 2025"
41562,BANNU,KPK,BANNU,10,"04 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,26,"04 Jul, 2025"
41630,FAISALABAD,Punjab,FAISALABAD,33,"04 Jul, 2025"
41764,HYDERABAD,Sindh,HYDERABAD,0,"04 Jul, 2025"
43534,Jammu,Kashmir,Jammu,1,"04 Jul, 2025"
41696,KALAT,Balochistan,KALAT,0,"04 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,0,"04 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,7,"04 Jul, 2025"
41593,SARGODHA,Punjab,SARGODHA,0,"04 Jul, 2025"
41724,SUKKUR,Sindh,SUKKUR,1,"04 Jul, 2025"
41520,ASTORE,GB,ASTORE,6,"03 Jul, 2025"
41567,Attock,Punjab,Attock,14,"03 Jul, 2025"
41700,BAHAWALPUR,Punjab,BAHAWALPUR,0,"03 Jul, 2025"
41562,BANNU,KPK,BANNU,16,"03 Jul, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,2,"03 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,0,"03 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,0,"03 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,31,"03 Jul, 2025"
41780,KARACHI,Sindh,KARACHI,0,"03 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,18,"03 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,1,"03 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,5,"03 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,3,"03 Jul, 2025"
41517,SKARDU,GB,SKARDU,1,"03 Jul, 2025"
43536,Srinagar,Kashmir,Srinagar,0,"03 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,17,"02 Jul, 2025"
41567,Attock,Punjab,Attock,14,"02 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,0,"02 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,2,"02 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,7,"02 Jul, 2025"
43534,Jammu,Kashmir,Jammu,1,"02 Jul, 2025"
41573,MURREE,Punjab,MURREE,48,"02 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,12,"02 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,0,"02 Jul, 2025"
41574,RAWALAKOT,Kashmir,RAWALAKOT,3,"02 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,18,"02 Jul, 2025"
41523,SAIDU SHARIF,KPK,SAIDU SHARIF,1,"02 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,1,"01 Jul, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,18,"01 Jul, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,80,"01 Jul, 2025"
41598,JHELUM,Punjab,JHELUM,25,"01 Jul, 2025"
43534,Jammu,Kashmir,Jammu,1,"01 Jul, 2025"
41786,MITHI,Sindh,MITHI,1,"01 Jul, 2025"
43532,MUZAFFARABAD,Kashmir,MUZAFFARABAD,7,"01 Jul, 2025"
41530,PESHAWAR AIRPORT,KPK,PESHAWAR AIRPORT,0,"01 Jul, 2025"
41571,RAWALPINDI,Punjab,RAWALPINDI,55,"01 Jul, 2025"
41517,SKARDU,GB,SKARDU,0,"01 Jul, 2025"
41535,Abbotabad,KPK,Abbotabad,26,"30 Jun, 2025"
41567,Attock,Punjab,Attock,34,"30 Jun, 2025"
41634,CHAKWAL,Punjab,CHAKWAL,8,"30 Jun, 2025"
43533,GARHI DOPATTA,Kashmir,GARHI DOPATTA,21,"30 Jun, 2025"
41577,ISLAMABAD,Islamabad,ISLAMABAD,0,"30 Jun, 2025"
41598,JHELUM,Punjab,JHELUM,0,"30 Jun, 2025"
43534,Jammu,Kashmir,Jammu,18,"30 Jun, 2025"
41696,KALAT,Balochistan,KALAT,21,"30 Jun, 2025"
